72	1	2	71	68	5	71	65	1	1	10	71	60	13	71	71	71	71	71	71	71	51	22	71	71	71	45	0	0	0	0	0	0	0	0	0	0	37	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	19	54	71	71	14	0	0	0	0	0	0	0	0	0	0	0	0	0
1	72	69	0	5	66	0	8	72	72	61	0	13	58	0	0	0	0	0	0	0	22	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	69	72	3	2	69	3	5	69	69	64	3	10	61	3	3	3	3	3	3	3	19	52	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	51	20	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
68	5	2	67	72	1	67	69	5	5	6	67	64	9	67	67	67	67	67	67	67	55	18	67	67	67	45	0	0	0	0	0	0	0	0	0	0	33	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	23	50	67	67	14	0	0	0	0	0	0	0	0	0	0	0	0	0
5	66	69	6	1	72	6	2	66	66	67	6	7	64	6	6	6	6	6	6	6	16	55	6	6	6	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	48	23	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
65	8	5	64	69	2	64	72	8	8	3	64	67	6	64	64	64	64	64	64	64	58	15	64	64	64	45	0	0	0	0	0	0	0	0	0	0	30	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	26	47	64	64	14	0	0	0	0	0	0	0	0	0	0	0	0	0
1	72	69	0	5	66	0	8	72	72	61	0	13	58	0	0	0	0	0	0	0	22	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	72	69	0	5	66	0	8	72	72	61	0	13	58	0	0	0	0	0	0	0	22	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	61	64	11	6	67	11	3	61	61	72	11	2	69	11	11	11	11	11	11	11	11	60	11	11	11	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	43	28	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
60	13	10	59	64	7	59	67	13	13	2	59	72	1	59	59	59	59	59	59	59	63	10	59	59	59	45	0	0	0	0	0	0	0	0	0	0	25	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	31	42	59	59	14	0	0	0	0	0	0	0	0	0	0	0	0	0
13	58	61	14	9	64	14	6	58	58	69	14	1	72	14	14	14	14	14	14	14	8	63	14	14	14	0	0	0	0	0	0	0	0	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	40	31	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	3	72	67	6	72	64	0	0	11	72	59	14	72	72	72	72	72	72	72	50	23	72	72	72	45	0	0	0	0	0	0	0	0	0	0	38	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	18	55	72	72	14	0	0	0	0	0	0	0	0	0	0	0	0	0
